order_item_id,order_id,product_id,quantity
972910,547075,1429,2
972911,547076,1276,1
972912,547077,1971,1
972913,547077,1030,1
972914,547077,1741,1
972915,547078,1410,3
972916,547079,1094,1
972917,547079,1601,1
972918,547080,1280,10
972919,547080,1277,3
972920,547081,1616,1
972921,547081,1395,1
972922,547082,1186,1
972923,547082,1217,3
972924,547083,1169,1
972925,547084,1431,2
972926,547085,1607,3
972927,547085,1234,1
972928,547086,1328,2
972929,547087,1489,2
972930,547088,1436,4
972931,547089,1569,1
972932,547089,1334,5
972933,547089,1468,2
972934,547090,1478,2
972935,547091,1652,1
972936,547092,1634,1
972937,547093,1402,5
972938,547093,1873,1
972939,547094,1768,2
972940,547095,1308,1
972941,547096,1088,1
972942,547097,1844,1
972943,547098,1476,1
972944,547099,1858,1
972945,547099,1101,2
972946,547099,1716,1
972947,547100,1156,1
972948,547100,1823,4
972949,547101,1885,3
972950,547101,1085,1
972951,547102,1432,4
972952,547102,1076,3
972953,547103,1408,3
972954,547103,1816,1
972955,547104,1559,1
972956,547105,1827,1
972957,547106,1507,2
972958,547107,1642,1
972959,547107,1054,3
972960,547107,1385,1
972961,547108,1769,3
972962,547109,1230,1
972963,547109,1726,1
972964,547110,1743,1
972965,547111,1525,1
972966,547112,2000,1
972967,547113,1148,3
972968,547113,1462,1
972969,547114,1432,4
972970,547114,1704,3
972971,547115,1154,5
972972,547115,1125,1
972973,547116,1303,1
972974,547117,1877,1
972975,547118,1818,1
972976,547119,1720,2
972977,547120,1495,3
972978,547120,1098,2
972979,547120,1403,1
972980,547121,1539,1
972981,547121,1145,1
972982,547122,1579,2
972983,547122,1548,3
972984,547123,1754,5
972985,547123,1618,2
972986,547124,1060,1
972987,547125,1550,2
972988,547126,1585,1
972989,547126,1961,2
972990,547127,1393,1
972991,547127,1614,2
972992,547128,1074,1
972993,547129,1687,1
972994,547129,1326,2
972995,547129,1122,1
972996,547130,1222,1
972997,547131,1086,1
972998,547131,1182,5
972999,547132,1917,1
973000,547133,1701,2
973001,547134,1417,3
973002,547135,1873,3
973003,547136,1547,4
973004,547136,1810,1
973005,547137,1881,1
973006,547138,1044,2
973007,547139,1072,1
973008,547140,1263,2
973009,547141,1004,1
973010,547141,1506,1
973011,547141,1441,3
973012,547142,1696,4
973013,547142,1072,2
973014,547143,1796,2
973015,547143,1412,1
973016,547144,1344,1
973017,547145,1174,1
973018,547146,1431,3
973019,547146,1243,1
973020,547146,1799,1
973021,547147,1636,1
973022,547147,1588,1
973023,547148,1620,1
973024,547149,1700,3
973025,547149,1735,1
973026,547149,1366,2
973027,547150,1002,2
973028,547151,1267,1
973029,547152,1778,1
973030,547152,1551,2
973031,547153,1602,1
973032,547153,1054,1
973033,547154,1908,1
973034,547155,1717,2
973035,547156,1559,1
973036,547156,1772,2
973037,547157,1362,2
973038,547157,1008,2
973039,547158,1956,1
973040,547159,999999,1
973041,547160,1449,4
973042,547161,1226,3
973043,547161,1708,1
973044,547162,1910,2
973045,547163,1963,1
973046,547164,1801,5
973047,547164,1377,2
973048,547165,1632,2
973049,547166,1895,2
973050,547167,1655,2
973051,547167,1590,1
973052,547168,1069,3
973053,547168,1426,2
973054,547169,1173,2
973055,547170,1284,1
973056,547171,1686,1
973057,547171,1862,4
973058,547171,1924,1
973059,547172,1233,1
973060,547172,1368,2
973061,547173,1064,2
973062,547173,1184,1
973063,547174,1175,2
973064,547174,1950,4
973065,547175,1884,2
973066,547175,1711,2
973067,547176,1129,1
973068,547177,1822,2
973069,547178,1454,2
973070,547179,1328,1
973071,547180,1170,2
973072,547181,1971,1
973073,547182,1727,1
973074,547182,1985,1
973075,547182,1665,1
973076,547183,1186,3
973077,547184,1609,5
973078,547185,1059,2
973079,547186,1140,3
973080,547186,1404,4
973081,547187,1231,3
973082,547188,1449,1
973083,547188,1035,1
973084,547189,1519,2
973085,547189,1882,1
973086,547190,1181,1
973087,547190,1353,2
973088,547191,1360,1
973089,547191,1991,1
973090,547192,1112,2
973091,547192,1936,5
973092,547193,1788,2
973093,547194,1247,1
973094,547194,1046,3
973095,547194,1109,1
973096,547195,1331,5
973097,547196,1294,1
973098,547197,1648,10
973099,547197,1134,1
973100,547198,1949,2
973101,547198,1055,2
973102,547199,1642,1
973103,547199,1266,1
973104,547200,1065,1
973105,547200,1463,2
973106,547201,1408,1
973107,547201,1342,4
973108,547202,1894,2
973109,547203,1968,1
973110,547204,1489,1
973111,547205,1632,2
973112,547205,1387,4
973113,547205,1026,3
973114,547206,1156,1
973115,547206,1377,1
973116,547207,1154,1
973117,547207,1166,4
973118,547208,1152,2
973119,547208,1665,1
973120,547209,1570,1
973121,547210,1065,1
973122,547211,1263,2
973123,547211,1349,3
973124,547212,1913,5
973125,547213,1960,3
973126,547213,1738,3
973127,547213,1104,1
973128,547214,1778,1
973129,547215,1580,1
973130,547216,1585,1
973131,547216,1756,1
973132,547217,1740,3
973133,547217,1876,1
973134,547218,1735,3
973135,547218,1926,2
973136,547219,1659,3
973137,547220,1920,2
973138,547220,1249,1
973139,547221,1731,1
973140,547222,1365,1
973141,547222,1845,2
973142,547222,1088,1
973143,547223,1239,2
973144,547224,1081,1
973145,547224,1117,2
973146,547225,1002,1
973147,547226,1486,2
973148,547226,1708,2
973149,547226,1370,2
973150,547227,1106,2
973151,547227,1113,1
973152,547228,1334,2
973153,547228,1642,2
973154,547229,1488,1
973155,547229,1964,5
973156,547230,1182,2
973157,547230,1246,2
973158,547231,1726,2
973159,547232,1625,4
973160,547233,1502,2
973161,547233,1414,1
973162,547234,1215,2
973163,547235,1592,4
973164,547235,1786,2
973165,547236,1442,1
973166,547237,1896,1
973167,547238,1389,1
973168,547238,1248,1
973169,547239,1202,2
973170,547239,1394,1
973171,547240,1126,2
973172,547241,1787,1
973173,547242,1267,1
973174,547242,1808,1
973175,547243,1578,2
973176,547244,1214,3
973177,547245,1740,2
973178,547246,1606,1
973179,547247,1943,2
973180,547247,1546,2
973181,547248,1614,1
973182,547249,1225,5
973183,547250,1706,1
973184,547250,1001,1
973185,547251,1181,2
973186,547251,1621,1
973187,547252,1944,2
973188,547253,1134,3
973189,547254,1314,1
973190,547255,1912,4
973191,547256,1053,2
973192,547257,1818,2
973193,547258,1644,1
973194,547259,1386,1
973195,547259,1131,2
973196,547260,1456,1
973197,547261,1342,1
973198,547262,1492,3
973199,547262,1032,4
973200,547263,1501,3
973201,547264,1991,1
973202,547265,1888,2
973203,547265,1321,1
973204,547266,1404,3
973205,547267,1540,1
973206,547268,1388,1
973207,547268,1673,1
973208,547269,1506,1
973209,547269,1037,2
973210,547270,1976,1
973211,547270,1052,2
973212,547271,1005,1
973213,547272,1781,1
973214,547273,1027,1
973215,547274,1803,2
973216,547275,1459,1
973217,547276,1082,1
973218,547277,1176,1
973219,547278,1028,3
973220,547279,1702,3
973221,547279,1447,3
973222,547280,1648,1
973223,547280,1152,2
973224,547281,1907,2
973225,547282,1677,3
973226,547283,1151,2
973227,547283,1193,3
973228,547283,1176,4
973229,547284,1553,1
973230,547284,1547,2
973231,547285,1334,2
973232,547285,1989,2
973233,547286,1137,1
973234,547286,1771,1
973235,547287,1390,10
973236,547288,1298,1
973237,547289,1206,1
973238,547289,1710,1
973239,547290,1015,1
973240,547290,1706,2
973241,547291,1649,1
973242,547291,1599,2
973243,547292,1922,1
973244,547292,1655,3
973245,547293,1619,2
973246,547293,1208,2
973247,547293,1448,2
973248,547294,1810,1
973249,547295,1629,2
973250,547296,1688,2
973251,547297,1527,3
973252,547297,1780,1
973253,547298,1897,2
973254,547299,1981,3
973255,547299,1003,1
973256,547300,1200,2
973257,547300,1936,4
973258,547301,1561,1
973259,547301,1588,5
973260,547301,1229,1
973261,547302,1409,1
973262,547303,1731,1
973263,547303,1193,2
973264,547304,1927,1
973265,547304,1588,2
973266,547305,1722,3
973267,547306,1656,3
973268,547307,1998,2
973269,547307,1578,1
973270,547308,1334,1
973271,547308,1848,1
973272,547309,1798,1
973273,547310,1492,1
973274,547311,1759,3
973275,547311,1883,3
973276,547312,1327,2
973277,547313,1323,1
973278,547313,1183,4
973279,547313,1105,2
973280,547314,1188,1
973281,547314,1868,1
973282,547315,1709,3
973283,547315,1119,2
973284,547315,1680,1
973285,547316,1497,1
973286,547316,1665,3
973287,547317,1461,1
973288,547317,1625,10
973289,547318,1294,1
973290,547318,1524,1
973291,547318,1294,1
973292,547319,1198,2
973293,547319,1888,1
973294,547320,2000,2
973295,547320,1657,3
973296,547321,1527,1
973297,547321,1504,2
973298,547322,1220,3
973299,547323,1060,3
973300,547323,1942,2
973301,547323,1400,3
973302,547324,1578,2
973303,547324,1585,1
973304,547324,1056,2
973305,547325,1407,2
973306,547326,1053,1
973307,547326,1144,1
973308,547326,1273,2
973309,547327,1851,1
973310,547328,1990,1
973311,547328,1118,2
973312,547329,1854,2
973313,547329,1837,1
973314,547329,1371,1
973315,547330,1547,1
973316,547331,1611,1
973317,547332,1553,3
973318,547333,1769,4
973319,547333,1898,1
973320,547334,1646,2
973321,547335,1453,3
973322,547336,1424,1
973323,547337,1608,2
973324,547338,1287,1
973325,547338,1033,5
973326,547339,1933,1
973327,547339,1673,2
973328,547339,1882,2
973329,547340,1257,4
973330,547341,1624,1
973331,547341,1691,1
973332,547342,1446,5
973333,547343,1119,2
973334,547344,1455,3
973335,547344,1646,3
973336,547345,1347,5
973337,547345,1291,3
973338,547346,1855,1
973339,547347,1501,3
973340,547348,1687,1
973341,547348,1180,2
973342,547349,1804,3
973343,547349,1887,3
973344,547349,1146,1
973345,547350,1376,2
973346,547351,1934,5
973347,547352,1851,2
973348,547352,1286,1
973349,547352,1431,1
973350,547353,1693,1
973351,547354,1432,1
973352,547355,1927,2
973353,547356,1522,1
973354,547356,1436,2
973355,547357,1418,1
973356,547358,1417,1
973357,547358,1878,1
973358,547358,1394,2
973359,547359,1851,2
973360,547359,1537,4
973361,547360,1228,4
973362,547361,1049,1
973363,547362,1027,1
973364,547363,1286,2
973365,547363,1232,3
973366,547364,1473,2
973367,547364,1108,3
973368,547365,1215,2
973369,547366,1729,1
973370,547367,1520,1
973371,547368,1975,4
973372,547368,1628,2
973373,547369,1494,1
973374,547370,1671,4
973375,547371,1794,3
973376,547372,1615,1
973377,547372,1179,1
973378,547372,1871,1
973379,547373,1904,1
973380,547374,1386,3
973381,547375,1279,1
973382,547376,1847,3
973383,547376,1374,2
973384,547377,1525,1
973385,547377,1728,4
973386,547378,1644,2
973387,547379,1356,1
973388,547379,1708,2
973389,547380,1137,1
973390,547380,1437,2
973391,547381,1508,1
973392,547381,1303,1
973393,547381,1198,1
973394,547382,1020,1
973395,547383,1674,1
973396,547383,1355,2
973397,547383,1355,1
973398,547384,1010,1
973399,547385,1092,1
973400,547386,1132,1
973401,547386,1406,1
973402,547387,1289,1
973403,547387,1262,1
973404,547387,1563,1
973405,547388,1133,1
973406,547388,1189,4
973407,547389,1195,3
973408,547390,1438,1
973409,547390,1988,2
973410,547391,1964,4
973411,547392,1018,4
973412,547393,1624,3
973413,547394,1597,1
973414,547395,1289,3
973415,547396,1780,3
973416,547396,1437,2
973417,547397,1030,1
973418,547398,1350,1
973419,547398,1340,1
973420,547398,1448,0
973421,547399,1337,3
973422,547400,1363,1
973423,547400,1172,10
973424,547401,1765,3
973425,547401,1745,1
973426,547402,1185,3
973427,547402,1068,5
973428,547402,1039,3
973429,547403,1364,4
973430,547404,1072,3
973431,547405,1645,1
973432,547406,1170,1
973433,547406,1484,1
973434,547407,1994,1
973435,547407,1311,1
973436,547408,1147,1
973437,547408,1676,1
973438,547409,1492,4
973439,547409,1768,2
973440,547410,1185,2
973441,547410,1888,1
973442,547410,1582,2
973443,547411,1734,1
973444,547411,1845,1
973445,547412,1543,3
973446,547412,1613,2
973447,547413,1995,3
973448,547414,1953,1
973449,547415,1401,-2
973450,547415,1485,5
973451,547415,1530,1
973452,547416,1148,1
973453,547417,1554,1
973454,547417,1811,1
973455,547417,1886,2
973456,547418,1581,1
973457,547418,1772,4
973458,547419,1568,1
973459,547420,1419,1
973460,547420,1826,1
973461,547421,1844,2
973462,547422,1632,2
973463,547423,1692,1
973464,547424,1079,2
973465,547424,1428,3
973466,547425,1817,2
973467,547426,1097,2
973468,547427,1685,1
973469,547428,1164,1
973470,547428,1801,1
973471,547428,1326,3
973472,547429,1187,4
973473,547430,1317,2
973474,547430,1027,4
973475,547431,1884,1
973476,547432,1157,2
973477,547433,1282,1
973478,547433,1641,2
973479,547434,1630,3
973480,547434,1439,3
973481,547435,1767,2
973482,547436,1283,2
973483,547437,1029,2
973484,547437,1296,1
973485,547438,1843,1
973486,547438,1183,3
973487,547439,1086,2
973488,547440,1918,1
973489,547441,1362,1
973490,547441,1473,2
973491,547441,1210,1
973492,547442,1404,2
973493,547443,1402,2
973494,547443,1375,1
973495,547443,1244,1
973496,547444,1388,4
973497,547445,1221,3
973498,547446,1272,1
973499,547446,1361,3
973500,547447,1019,5
973501,547448,1514,1
973502,547448,1092,1
973503,547449,1313,1
973504,547450,1822,1
973505,547451,1017,3
973506,547452,1871,4
973507,547453,1645,3
973508,547453,1814,2
973509,547454,1998,1
973510,547455,1720,1
973511,547456,1139,1
973512,547457,1571,1
973513,547458,1568,1
973514,547459,1058,3
973515,547460,1293,2
973516,547461,1739,4
973517,547462,1396,3
973518,547462,1183,1
973519,547462,1768,2
973520,547463,1156,1
973521,547463,1050,1
973522,547463,1471,10
973523,547464,1091,1
973524,547465,1263,1
973525,547465,1143,1
973526,547465,1493,1
973527,547466,1816,1
973528,547466,1986,1
973529,547467,1215,2
973530,547467,1299,1
973531,547468,1188,2
973532,547469,1535,3
973533,547469,1325,2
973534,547470,1502,2
973535,547471,1507,3
973536,547472,1413,1
973537,547473,1780,1
973538,547474,1261,3
973539,547475,1569,1
973540,547475,1392,2
973541,547475,1176,1
973542,547476,1317,2
973543,547477,1062,2
973544,547477,2000,5
973545,547478,1104,4
973546,547479,1290,2
973547,547480,1649,1
973548,547480,1169,1
973549,547481,1517,1
973550,547482,1143,2
973551,547483,1399,2
973552,547484,1441,2
973553,547484,1116,2
973554,547485,1665,3
973555,547485,1576,1
973556,547486,1812,2
973557,547487,1366,3
973558,547487,1531,2
973559,547488,1974,1
973560,547489,1356,1
973561,547489,1526,2
973562,547490,1395,1
973563,547491,1965,1
973564,547492,1933,1
973565,547492,1701,1
973566,547493,1296,1
973567,547493,1311,3
973568,547494,1141,1
973569,547495,1275,2
973570,547496,1871,2
973571,547497,1789,1
973572,547497,1499,2
973573,547498,1085,2
973574,547498,1173,1
973575,547499,1202,2
973576,547500,1970,5
973577,547500,1145,1
973578,547500,1585,2
973579,547501,1357,3
973580,547502,1450,2
973581,547502,1336,1
973582,547503,1436,5
973583,547504,1602,2
973584,547504,1829,2
973585,547505,1884,1
973586,547506,1224,1
973587,547507,1725,2
973588,547507,1547,2
973589,547507,1665,1
973590,547508,1938,3
973591,547509,1568,2
973592,547509,1336,1
973593,547510,1689,1
973594,547510,1558,4
973595,547510,1477,1
973596,547511,1173,2
973597,547511,1360,1
973598,547512,1319,2
973599,547512,1176,1
973600,547513,1842,3
973601,547513,1704,2
973602,547514,1743,3
973603,547514,1016,10
973604,547515,1718,1
973605,547516,1066,2
973606,547516,1224,1
973607,547517,1519,1
973608,547518,1394,-2
973609,547519,1727,2
973610,547519,1681,2
973611,547520,1384,3
973612,547521,1346,2
973613,547522,1236,1
973614,547523,1859,1
973615,547524,1295,1
973616,547524,1374,2
973617,547525,1388,1
973618,547526,1071,1
973619,547526,1831,4
973620,547527,1493,4
973621,547527,1511,3
973622,547528,1977,3
973623,547529,1209,1
973624,547529,1277,1
973625,547530,1364,4
973626,547531,1685,1
973627,547531,1275,1
973628,547532,1847,1
973629,547533,1788,1
973630,547533,1764,1
973631,547533,1530,4
973632,547534,1746,2
973633,547534,1089,2
973634,547534,1015,2
973635,547535,1514,2
973636,547536,1301,1
973637,547536,1360,2
973638,547537,1810,2
973639,547538,1276,2
973640,547539,1687,2
973641,547540,1390,1
973642,547541,1688,4
973643,547541,1333,2
973644,547542,1853,1
973645,547543,1992,1
973646,547544,1892,3
973647,547545,1909,1
973648,547545,1262,4
973649,547546,1786,3
973650,547547,1463,3
973651,547547,1165,2
973652,547547,1688,5
973653,547548,1057,2
973654,547548,1443,3
973655,547549,1371,3
973656,547550,1904,2
973657,547550,1904,1
973658,547551,1916,1
973659,547552,1451,2
973660,547553,1769,2
973661,547553,1642,2
973662,547554,1128,1
973663,547555,1396,4
973664,547556,1204,1
973665,547556,1278,1
973666,547557,1812,1
973667,547558,1650,4
973668,547559,1751,2
973669,547559,1933,1
973670,547559,1026,1
973671,547560,1368,2
973672,547561,1420,1
973673,547562,1351,1
973674,547563,1029,1
973675,547563,1927,-2
973676,547564,1787,1
973677,547565,1078,1
973678,547565,1697,3
973679,547566,1799,1
973680,547567,1616,2
973681,547568,1685,1
973682,547568,1568,1
973683,547569,1663,1
973684,547569,1108,4
973685,547570,1205,2
973686,547571,1596,1
973687,547572,1623,2
973688,547572,1353,1
973689,547573,1670,3
973690,547573,1252,3
973691,547573,1697,1
973692,547574,1880,1
973693,547575,1212,1
973694,547575,1178,3
973695,547576,1845,1
973696,547576,1657,1
973697,547577,1531,2
973698,547578,1154,2
973699,547578,1973,1
973700,547579,1177,5
973701,547579,1288,3
973702,547580,1320,3
973703,547581,1979,1
973704,547581,1656,2
973705,547582,1820,3
973706,547582,1553,5
973707,547583,1047,3
973708,547583,1413,3
973709,547584,1476,3
973710,547584,1936,3
973711,547585,1947,2
973712,547585,1556,5
973713,547586,1015,3
973714,547587,1145,3
973715,547588,1391,1
973716,547589,1556,4
973717,547590,1481,3
973718,547590,1170,3
973719,547591,1806,5
973720,547591,1684,1
973721,547591,1446,3
973722,547592,1004,2
973723,547592,1765,2
973724,547593,1726,1
973725,547593,1916,4
973726,547594,1698,1
973727,547594,1821,3
973728,547595,1121,1
973729,547595,1284,4
973730,547596,1822,3
973731,547596,1133,1
973732,547597,1200,2
973733,547598,1594,4
973734,547599,1032,2
973735,547599,1324,3
973736,547600,1983,2
973737,547601,1019,2
973738,547601,1299,1
973739,547601,1105,1
973740,547602,1594,1
973741,547602,1162,2
973742,547603,1872,1
973743,547604,1770,1
973744,547605,1723,1
973745,547605,1213,2
973746,547606,1440,1
973747,547606,1971,1
973748,547607,1006,2
973749,547608,1918,2
973750,547608,1635,1
973751,547609,1633,1
973752,547610,1585,1
973753,547611,1598,1
973754,547611,1104,2
973755,547611,1761,1
973756,547612,1151,3
973757,547613,1827,2
973758,547613,1043,2
973759,547614,1659,1
973760,547614,1013,4
973761,547615,1704,4
973762,547615,1494,3
973763,547616,1664,3
973764,547616,1138,1
973765,547617,1751,1
973766,547618,1942,1
973767,547619,1064,1
973768,547620,1566,2
973769,547621,1314,1
973770,547622,1110,2
973771,547623,1130,3
973772,547623,1562,1
973773,547624,1245,2
973774,547625,1176,1
973775,547625,1301,1
973776,547626,1302,1
973777,547626,1350,2
973778,547627,1325,1
973779,547627,1905,3
973780,547627,1485,2
973781,547628,1107,1
973782,547629,1698,1
973783,547630,1099,2
973784,547630,1596,1
973785,547631,1018,4
973786,547631,1347,3
973787,547632,1082,4
973788,547633,1120,2
973789,547633,1393,1
973790,547634,1810,2
973791,547634,1143,1
973792,547635,1892,1
973793,547635,1018,1
973794,547636,1489,3
973795,547637,1150,3
973796,547637,1761,3
973797,547638,1694,1
973798,547638,1693,1
973799,547639,1248,3
973800,547640,1218,1
973801,547641,1178,4
973802,547642,1598,1
973803,547643,1636,2
973804,547644,1633,2
973805,547645,1987,2
973806,547645,1772,1
973807,547646,1929,1
973808,547647,1244,3
973809,547648,1215,2
973810,547649,1406,0
973811,547650,1288,1
973812,547651,1417,1
973813,547651,1099,2
973814,547652,1865,1
973815,547653,1578,1
973816,547654,1123,3
973817,547654,1346,4
973818,547655,1496,3
973819,547656,1454,1
973820,547657,1887,4
973821,547658,1205,1
973822,547659,1750,1
973823,547659,1706,1
973824,547659,1450,1
973825,547660,1334,3
973826,547660,1406,1
973827,547660,1757,1
973828,547661,1410,1
973829,547661,1127,2
973830,547662,1824,1
973831,547662,1077,1
973832,547662,1147,3
973833,547663,1862,2
973834,547664,1521,3
973835,547665,1630,1
973836,547666,1314,2
973837,547666,1526,1
973838,547667,1065,1
973839,547667,1162,4
973840,547668,1374,2
973841,547668,1517,2
973842,547669,1436,2
973843,547670,1086,2
973844,547671,1302,1
973845,547671,1354,2
973846,547672,1991,2
973847,547672,1117,1
973848,547673,1778,4
973849,547674,1979,1
973850,547674,1623,3
973851,547675,1511,2
973852,547675,1737,2
973853,547676,1832,4
973854,547676,1297,1
973855,547677,1838,2
973856,547677,1429,3
973857,547678,1360,2
973858,547679,1607,1
973859,547679,1096,5
973860,547680,1344,1
973861,547681,1246,2
973862,547682,1862,1
973863,547683,1984,1
973864,547683,1992,1
973865,547684,1380,1
973866,547685,1073,3
973867,547685,1926,1
973868,547685,1670,3
973869,547686,1110,4
973870,547687,1645,2
973871,547687,1148,1
973872,547688,1435,1
973873,547688,1203,2
973874,547689,1633,3
973875,547690,1325,1
973876,547690,1039,3
973877,547690,1537,2
973878,547691,1434,1
973879,547691,1142,1
973880,547691,1554,1
973881,547692,1292,2
973882,547693,1480,2
973883,547694,1694,3
973884,547695,1164,1
973885,547695,1454,1
973886,547696,1871,1
973887,547696,1123,1
973888,547697,1708,2
973889,547697,1551,3
973890,547697,1582,2
973891,547698,1619,1
973892,547699,1428,2
973893,547699,1621,2
973894,547700,1108,10
973895,547700,1879,3
973896,547701,1982,5
973897,547701,1366,2
973898,547702,1751,1
973899,547702,1853,1
973900,547702,1560,1
973901,547703,1979,2
973902,547703,1466,3
973903,547704,1167,3
973904,547704,1407,2
973905,547704,1387,1
973906,547705,1345,1
973907,547705,1150,5
973908,547706,1607,3
973909,547707,1924,10
973910,547708,1491,1
973911,547708,1098,1
973912,547709,1861,1
973913,547710,1769,3
973914,547711,1435,1
973915,547712,1433,2
973916,547713,1225,1
973917,547714,1637,1
973918,547715,1336,1
973919,547715,1553,1
973920,547716,1754,2
973921,547716,1864,3
973922,547717,1234,4
973923,547717,1029,1
973924,547717,1617,1
973925,547718,1896,1
973926,547719,1805,2
973927,547720,1264,1
973928,547721,1943,3
973929,547721,1113,4
973930,547722,1852,3
973931,547722,1185,1
973932,547723,1895,2
973933,547724,1849,4
973934,547725,1712,2
973935,547725,1420,1
973936,547726,1124,1
973937,547726,1481,1
973938,547727,1323,3
973939,547727,1092,1
973940,547728,1035,1
973941,547728,1676,1
973942,547729,1497,2
973943,547730,1693,2
973944,547730,1482,5
973945,547731,1555,2
973946,547732,1458,3
973947,547733,1585,5
973948,547734,1974,1
973949,547735,1669,2
973950,547736,1109,1
973951,547736,1092,2
973952,547737,1695,1
973953,547738,1873,3
973954,547739,1860,3
973955,547740,1156,1
973956,547741,1799,1
973957,547741,1713,3
973958,547741,1836,2
973959,547742,1943,1
973960,547743,1221,1
973961,547743,1770,1
973962,547744,1686,1
973963,547744,1946,1
973964,547745,1225,1
973965,547746,1933,3
973966,547746,1471,1
973967,547747,1793,2
973968,547747,1576,3
973969,547747,1602,3
973970,547748,1424,1
973971,547749,1964,1
973972,547750,1181,2
973973,547751,1001,2
973974,547752,1250,2
973975,547752,1953,1
973976,547753,1896,1
973977,547753,1917,10
973978,547754,1985,4
973979,547755,1109,1
973980,547755,1046,1
973981,547756,1197,5
973982,547757,1537,2
973983,547758,1018,2
973984,547758,1078,0
973985,547759,1496,2
973986,547760,1797,1
973987,547761,1608,1
973988,547761,1168,2
973989,547762,1487,1
973990,547763,1770,2
973991,547763,1074,2
973992,547764,1543,1
973993,547765,1830,3
973994,547766,1521,1
973995,547766,1489,1
973996,547767,1747,1
973997,547768,1826,2
973998,547768,1661,1
973999,547769,1385,1
974000,547770,1902,1
974001,547771,1515,1
974002,547772,1052,1
974003,547772,1702,2
974004,547773,1664,5
974005,547774,1665,3
974006,547774,1173,1
974007,547775,1838,1
974008,547775,1175,1
974009,547776,1114,3
974010,547777,1107,4
974011,547777,1381,4
974012,547777,1107,1
974013,547778,1372,4
974014,547779,1397,1
974015,547779,1029,2
974016,547779,1646,3
974017,547780,1956,1
974018,547781,1033,2
974019,547782,1293,1
974020,547782,1703,3
974021,547783,1069,4
974022,547784,1685,2
974023,547784,1359,2
974024,547785,1820,1
974025,547786,1896,4
974026,547787,1297,4
974027,547788,1269,5
974028,547789,1171,3
974029,547789,1635,3
974030,547789,1482,1
974031,547790,1790,1
974032,547791,1411,3
974033,547792,1171,1
974034,547792,1247,1
974035,547793,1884,2
974036,547794,1024,1
974037,547795,1422,3
974038,547795,1516,4
974039,547795,1950,2
974040,547796,1472,3
974041,547797,1698,1
974042,547798,1518,1
974043,547799,1891,1
974044,547800,1149,4
974045,547800,1962,1
974046,547800,1094,3
974047,547801,1268,1
974048,547801,1896,2
974049,547802,1774,1
974050,547803,1575,2
974051,547804,1650,1
974052,547805,1067,3
974053,547806,1520,3
974054,547806,1329,1
974055,547807,1235,4
974056,547808,1787,1
974057,547808,1482,3
974058,547809,1123,1
974059,547809,1701,2
974060,547810,1859,2
974061,547810,1886,1
974062,547811,1547,4
974063,547811,1052,1
974064,547812,1228,1
974065,547813,1815,3
974066,547813,1994,1
974067,547814,1289,1
974068,547815,1046,1
974069,547816,2000,2
974070,547816,1459,1
974071,547817,1977,3
974072,547818,1550,1
974073,547818,1095,10
974074,547819,1666,1
974075,547820,1656,4
974076,547820,1779,3
974077,547821,1425,2
974078,547822,1329,2
974079,547822,1729,3
974080,547823,1798,5
974081,547823,1924,2
974082,547824,1289,5
974083,547824,1802,2
974084,547825,1537,1
974085,547826,1868,2
974086,547827,1908,4
974087,547828,1249,1
974088,547829,1127,4
974089,547830,1857,3
974090,547830,1730,1
974091,547831,1462,2
974092,547831,1823,1
974093,547832,1525,2
974094,547833,1066,3
974095,547833,1551,1
974096,547834,1694,5
974097,547834,1829,3
974098,547835,1669,1
974099,547835,1956,1
974100,547836,1115,1
974101,547837,1514,2
974102,547838,1922,1
974103,547838,1671,1
974104,547839,1583,1
974105,547840,1539,1
974106,547841,1916,1
974107,547842,1291,1
974108,547843,1631,3
974109,547844,1849,4
974110,547844,1576,3
974111,547845,1105,1
974112,547845,1385,1
974113,547846,1060,1
974114,547846,1800,2
974115,547847,1254,2
974116,547848,1251,1
974117,547848,1425,1
974118,547849,1783,2
974119,547850,1410,1
974120,547850,1085,1
974121,547851,1634,1
974122,547852,1905,1
974123,547853,1370,2
974124,547853,1377,1
974125,547854,1908,3
974126,547854,1999,3
974127,547855,1647,2
974128,547855,1879,2
974129,547856,1521,10
974130,547857,1625,1
974131,547858,1071,3
974132,547859,1938,1
974133,547859,1390,3
974134,547860,1801,3
974135,547860,1627,1
974136,547861,1690,1
974137,547862,1724,1
974138,547863,1473,2
974139,547864,1953,4
974140,547865,1873,1
974141,547866,1147,2
974142,547866,1350,1
974143,547867,1911,2
974144,547867,1061,3
974145,547868,1200,1
974146,547868,1428,2
974147,547869,1639,1
974148,547869,1824,2
974149,547870,1464,3
974150,547871,1068,1
974151,547872,1547,3
974152,547873,1638,1
974153,547873,1336,1
974154,547874,1342,2
974155,547874,1953,1
974156,547875,1140,1
974157,547876,1200,1
974158,547877,1546,3
974159,547878,1372,4
974160,547879,1129,1
974161,547879,1597,1
974162,547879,1747,1
974163,547880,1737,2
974164,547880,1065,1
974165,547881,1573,3
974166,547881,1263,3
974167,547882,1446,2
974168,547882,1748,1
974169,547882,1409,1
974170,547883,1015,1
974171,547884,1886,3
974172,547885,1584,1
974173,547885,1872,3
974174,547886,1072,1
974175,547887,1035,1
974176,547887,1745,3
974177,547888,1943,2
974178,547888,1051,2
974179,547889,1550,1
