review_id,order_id,customer_id,product_id,rating,review_date,review_text
827838,598772,114947,1908,5,2025-09-15,Excellent
827839,559975,113578,1046,3,2026-03-09,Excellent
827840,533621,110119,1886,3,2025-04-18,Not satisfied
827841,557653,100603,1997,3,2026-06-11,Average
827842,594681,100031,1878,5,2026-03-10,Excellent
827843,524552,103671,1360,4,2025-04-27,Average
827844,580701,109301,1753,4,2026-07-17,Not satisfied
827845,560544,114625,1600,4,2026-03-21,Good product
827846,589767,114921,1290,4,2026-05-19,Excellent
827847,518051,116826,1429,5,2025-10-21,Not satisfied
827848,586050,109459,1970,4,2025-10-05,Not satisfied
827849,590039,106201,1135,3,2025-04-02,Average
827850,501034,118770,1244,4,2025-05-23,Not satisfied
827851,508495,102788,1777,5,2025-10-08,Very poor
827852,565305,100349,1234,3,2026-09-04,Average
827853,594243,107688,1743,4,2025-05-26,Excellent
827854,557621,108903,1710,4,2026-07-31,Excellent
827855,599129,113104,1360,5,2025-08-23,Excellent
827856,502644,100243,1079,5,2025-04-20,Very poor
827857,586660,108158,1722,5,2026-01-25,Excellent
827858,554090,101698,1820,5,2026-03-05,Good product
827859,588242,112127,1976,2,2026-07-25,Excellent
827860,589021,116535,1847,4,2026-06-09,Good product
827861,583490,116619,1706,5,2025-12-05,Good product
827862,556802,119803,1963,3,2025-05-16,Not satisfied
827863,503893,100083,1839,5,2026-07-31,Excellent
827864,553482,110699,1885,4,2025-10-18,Average
827865,550451,118306,1420,2,2025-05-30,Excellent
827866,551524,103834,1156,5,2026-02-02,Average
827867,545155,103341,1809,1,2025-04-11,Average
827868,554852,108635,1976,5,2026-08-07,Excellent
827869,591597,116795,1512,3,2026-04-23,Average
827870,591551,113303,1585,5,2026-08-28,Very poor
827871,576154,111446,1289,5,2026-05-22,Not satisfied
827872,510629,116697,1632,5,2026-09-03,Good product
827873,503006,100631,1250,2,2026-02-14,Average
827874,571501,104728,1447,5,2025-12-03,Good product
827875,514713,115427,1003,4,2026-05-20,Excellent
827876,560132,107673,1839,5,2025-10-21,Not satisfied
827877,594798,103215,1962,5,2026-08-28,Average
827878,580222,114500,1563,4,2025-01-12,Excellent
827879,555068,108442,1887,5,2025-08-08,Excellent
827880,587899,103230,1918,5,2025-02-26,Average
827881,532824,105609,1911,3,2026-03-17,Excellent
827882,534718,106276,1774,4,2025-10-04,Average
827883,525525,101629,1039,2,2025-04-20,Excellent
827884,551543,104271,1741,5,2025-01-19,Excellent
827885,554108,110342,1432,4,2025-06-14,
827886,569487,116688,1426,4,2025-07-26,Good product
827887,536209,115357,1338,3,2025-05-19,Excellent
827888,568229,113161,1836,4,2025-09-04,Excellent
827889,550021,116737,1783,1,2025-10-07,Very poor
827890,585433,114842,1681,3,2025-07-10,Excellent
827891,574299,104116,1569,5,2025-12-28,Average
827892,560723,108807,1614,5,2025-08-07,Average
827893,575438,118021,1933,5,2025-07-11,Good product
827894,557511,112785,1887,3,2025-06-12,Good product
827895,550465,114360,1484,4,2025-10-09,Average
827896,548025,107972,1816,5,2025-05-16,Excellent
827897,512300,115143,1739,1,2025-04-01,Very poor
827898,502230,102539,1517,2,2025-08-10,Excellent
827899,552979,117932,1977,5,2026-02-01,Very poor
827900,574806,101978,1908,5,2025-06-15,Not satisfied
827901,571429,102893,1465,5,2025-03-15,Good product
827902,566184,106109,1678,4,2025-04-01,Good product
827903,582893,117120,1519,2,2025-11-23,Not satisfied
827904,538917,112654,1507,3,2026-02-22,Average
827905,597533,117625,1424,4,2025-01-24,Good product
827906,545457,115757,1481,5,2025-01-20,Excellent
827907,511762,113054,1420,5,2025-09-03,Not satisfied
827908,593666,119392,1512,3,2025-02-19,
827909,530903,112057,1315,2,2026-03-01,Excellent
827910,510598,100260,1656,4,2025-08-31,Good product
827911,549179,107101,1473,2,2026-03-01,Good product
827912,572752,119204,1218,4,2025-11-23,Good product
827913,565416,101134,1944,1,2026-05-19,Very poor
827914,596902,107526,1908,4,2025-04-21,Excellent
827915,539921,107945,1040,5,2025-11-21,Good product
827916,589300,109491,1383,5,2025-09-24,Excellent
827917,528495,109538,1580,4,2025-11-12,Average
827918,596261,101179,1720,4,2025-07-07,Good product
827919,598276,109964,1642,4,2026-07-21,Good product
827920,563146,111120,1169,2,2026-08-11,
827921,528129,110327,1271,4,2025-02-11,Good product
827922,500401,106068,1022,2,2025-09-24,Good product
827923,570992,113996,1382,5,2025-10-13,Not satisfied
827924,518674,105555,1708,5,2026-03-17,Not satisfied
827925,525417,104737,1866,4,2026-07-22,Not satisfied
827926,583694,102409,1356,4,2025-10-27,Average
827927,523906,117200,1394,5,2025-02-02,Excellent
827928,512365,117105,1654,5,2025-05-28,Good product
827929,501701,111721,1893,5,2025-03-10,Not satisfied
827930,559977,119991,1693,3,2025-11-25,Not satisfied
827931,583120,113805,1642,5,2026-07-13,Very poor
827932,523808,112878,1348,4,2025-11-30,Excellent
827933,521675,114108,1688,4,2026-02-13,Good product
827934,522545,105049,1004,5,2025-07-31,Excellent
827935,579216,112357,1113,5,2025-12-16,Good product
827936,501548,104798,1896,3,2025-12-07,Good product
827937,529388,105130,1579,4,2026-05-31,Good product
827938,534440,110246,1853,4,2025-01-13,Excellent
827939,578110,118355,1622,2,2025-04-03,Not satisfied
827940,565086,111743,1556,5,2025-06-29,Good product
827941,554585,107636,1296,5,2025-05-23,Excellent
827942,535273,117016,1632,5,2025-02-22,
827943,589060,113958,1489,5,2025-12-12,
827944,576115,115986,1979,4,2025-02-05,Average
827945,569313,111170,1835,4,2026-07-06,Excellent
827946,586970,105019,1726,4,2026-03-03,Very poor
827947,531163,119742,1171,1,2026-01-02,Good product
827948,510947,113592,1730,5,2025-05-08,Not satisfied
827949,514712,106526,1340,5,2025-09-13,Good product
827950,501907,118051,1082,4,2025-08-12,Average
827951,561249,104660,1345,4,2026-01-09,Not satisfied
827952,550738,102172,1917,4,2025-12-30,Not satisfied
827953,596439,114560,1347,4,2025-11-14,Average
827954,564834,103920,1418,5,2025-11-02,Excellent
827955,533159,100826,1151,3,2026-08-13,Good product
827956,599958,117957,1573,2,2025-05-15,Excellent
827957,520356,118347,1640,4,2025-08-13,Excellent
827958,557082,103576,1586,5,2026-06-16,Average
827959,575296,119918,1257,5,2025-11-27,Good product
827960,521115,110591,1869,6,2026-03-29,Very poor
827961,532325,111085,1080,5,2025-04-19,Good product
827962,567382,107987,1605,5,2025-12-21,Not satisfied
827963,598775,105430,1639,5,2026-07-14,Excellent
827964,502161,100897,1892,3,2025-10-06,Average
827965,599397,104553,1583,5,2025-07-30,Good product
827966,538082,111988,1975,4,2026-03-12,Excellent
827967,511612,110517,1984,5,2025-03-01,Excellent
827968,507055,117017,1214,5,2026-01-28,Excellent
827969,572456,106575,1867,3,2026-07-16,Not satisfied
827970,573180,106920,1607,5,2026-01-03,Good product
827971,505001,101544,1384,5,2026-02-04,Average
827972,575442,115187,1036,5,2026-09-05,Excellent
827973,542652,117407,1380,4,2025-05-07,Average
827974,524660,116077,1509,3,2025-09-03,Good product
827975,543619,101854,1629,5,2025-12-25,Good product
827976,568585,107194,1617,3,2026-01-20,Good product
827977,582143,118884,1850,2,2025-08-07,Excellent
827978,579119,109601,1350,5,2026-02-20,Not satisfied
827979,586725,110624,1667,5,2026-09-09,Average
827980,543116,109923,1140,1,2026-02-26,Good product
827981,593532,111297,1385,3,2025-02-21,
827982,588137,100283,1034,5,2026-04-03,Good product
827983,577054,118522,1305,3,2025-11-26,Good product
827984,513067,112115,1709,3,2025-03-08,Not satisfied
827985,594537,117745,1835,4,2026-08-18,Excellent
827986,586701,106643,1309,4,2025-04-18,Good product
827987,578010,112987,1019,5,2025-12-15,Excellent
827988,568980,109842,1004,3,2026-09-06,Good product
827989,500176,109283,1353,5,2025-04-20,Very poor
827990,561119,109699,1762,5,2026-09-09,Not satisfied
827991,512489,108342,1587,5,2026-07-20,Excellent
827992,526693,107902,1921,2,2025-05-01,Excellent
827993,556262,102762,1985,3,2026-02-19,Good product
827994,569586,115556,1799,5,2025-05-13,Good product
827995,579858,106650,1347,5,2025-11-19,Good product
827996,522496,118179,1886,3,2025-06-27,Average
827997,598623,119730,1634,5,2026-02-10,Good product
827998,523288,100108,1055,5,2026-04-18,
827999,559617,101632,1958,5,2025-02-06,Not satisfied
828000,516894,109144,1698,4,2026-09-03,Very poor
828001,572254,118051,1874,3,2025-07-21,Average
828002,560956,116188,1062,5,2026-08-28,Average
828003,585000,116152,1739,4,2025-12-24,Excellent
828004,543815,112294,1221,3,2026-03-05,Good product
828005,502206,110515,1846,4,2025-05-18,Excellent
828006,559135,106511,1025,3,2025-02-05,Excellent
828007,581953,107414,1090,3,2025-03-04,Good product
828008,578159,116569,1772,4,2026-04-04,Excellent
828009,568177,108519,1805,5,2025-03-03,Average
828010,565450,105008,1860,4,2026-05-24,Excellent
828011,560363,114019,1682,4,2025-05-30,Excellent
828012,532191,101033,1226,3,2025-01-22,Good product
828013,525702,104289,1500,5,2025-10-29,Not satisfied
828014,540602,108499,1534,4,2025-06-09,Not satisfied
828015,514333,115929,1151,5,2025-01-27,Excellent
828016,538324,108550,1690,3,2025-03-18,Excellent
828017,546959,106528,1794,5,2026-02-07,Average
828018,554413,106934,1635,4,2026-05-14,Not satisfied
828019,584161,109981,1419,5,2025-12-30,Not satisfied
828020,593221,101871,1360,4,2025-08-19,Good product
828021,573197,114627,1572,5,2025-10-07,Good product
828022,589705,113324,1105,5,2026-08-09,Excellent
828023,578577,100063,1629,1,2026-05-24,Very poor
828024,506818,100612,1706,3,2026-05-23,Average
828025,529836,110514,1376,4,2025-05-08,Not satisfied
828026,500017,119242,1418,4,2026-06-07,Good product
828027,515893,106843,1481,0,2025-05-07,Excellent
828028,540578,109109,1113,4,2026-02-06,Excellent
828029,506286,112418,1818,4,2025-11-30,
828030,551188,101834,1092,4,2026-07-18,Good product
828031,585885,106833,1533,5,2025-06-17,Good product
828032,578140,103981,1895,5,2026-06-22,Very poor
828033,522463,106623,1707,4,2026-01-25,Good product
828034,522122,112600,1543,5,2026-03-26,Average
828035,556281,118131,1666,4,2025-10-21,Average
828036,564055,105588,1621,4,2026-01-21,Good product
828037,520077,109314,1960,4,2025-05-31,Excellent
828038,513138,109897,1468,5,2026-05-06,Excellent
828039,598200,100875,1208,4,2025-01-05,Average
828040,552755,116482,1814,5,2026-02-24,Excellent
828041,547094,110666,1512,4,2026-07-18,Excellent
828042,572193,107430,1324,5,2025-05-21,Very poor
828043,593009,114901,1487,4,2025-07-12,Excellent
828044,586675,111419,1918,3,2025-11-25,Very poor
828045,578497,111657,1355,3,2026-05-10,Good product
828046,538192,104295,1598,5,2026-01-04,Average
828047,577283,114492,1084,5,2025-04-24,Average
828048,501134,108924,1084,5,2025-12-03,
828049,592223,119133,1132,5,2026-05-29,Not satisfied
828050,588824,101835,1704,4,2026-07-10,
828051,551355,117874,1048,5,2026-01-15,Excellent
828052,568382,110433,1299,4,2025-04-27,Excellent
828053,570035,106019,1721,4,2026-08-31,Average
828054,549160,114185,1950,3,2026-09-03,Good product
828055,573415,103544,1923,4,2026-04-04,
828056,547397,104624,1706,5,2026-01-16,Average
828057,595647,108402,1533,5,2026-08-22,Excellent
828058,556047,111842,1604,4,2026-08-26,Average
828059,565590,107567,1100,4,2025-12-01,Excellent
828060,541372,119418,1707,3,2026-08-25,Excellent
828061,551556,105310,1279,2,2026-04-14,Excellent
828062,549782,106481,1327,3,2026-07-31,Excellent
828063,519851,116987,1091,3,2026-01-26,Average
828064,596756,113670,1952,4,2026-02-27,Good product
828065,559297,105858,1234,4,2025-03-27,Good product
828066,505348,113590,1873,2,2025-06-13,Very poor
828067,587510,114609,1104,4,2025-07-17,Good product
828068,578686,109522,1365,1,2025-01-11,Average
828069,523453,113046,1975,1,2025-01-20,Good product
828070,505067,105579,1869,3,2025-08-04,Excellent
828071,550373,109421,1882,5,2025-11-25,Excellent
828072,519069,110852,1226,5,2025-09-20,Very poor
828073,573377,118998,1836,5,2025-06-05,Excellent
828074,570061,119385,1960,2,2026-06-10,Not satisfied
828075,570161,105063,1979,3,2025-08-25,Good product
828076,525630,108281,1506,5,2025-08-03,Good product
828077,500021,116803,1387,5,2026-01-24,
828078,568405,105892,1109,5,2026-08-25,Average
828079,558470,114205,1705,4,2025-02-09,Good product
828080,505138,119781,1598,4,2025-09-13,Excellent
828081,545973,117243,1383,4,2025-09-22,Average
828082,575438,115150,1722,4,2025-07-09,Good product
828083,564598,118706,1629,1,2025-01-29,Excellent
828084,599251,106230,1805,3,2025-01-01,Excellent
828085,518727,106204,1257,4,2026-01-20,Excellent
828086,508521,112932,1977,5,2025-07-25,Very poor
828087,513959,100306,1732,5,2025-11-19,Very poor
828088,503614,109108,1717,5,2026-08-15,Good product
828089,535451,105345,1670,5,2025-06-07,Excellent
828090,567812,118593,1667,3,2026-05-23,Average
828091,510199,102208,1525,4,2026-04-09,Excellent
828092,566889,109081,1244,4,2025-09-10,Not satisfied
828093,516353,112820,1094,4,2025-10-19,Not satisfied
828094,570337,108595,1848,3,2025-09-05,Excellent
828095,525083,116920,1042,2,2026-06-11,Average
828096,588678,105207,1925,3,2026-02-15,Excellent
828097,517490,100995,1031,4,2026-05-01,Good product
828098,550464,108159,1040,1,2025-11-26,Excellent
828099,508412,112120,1812,4,2025-05-28,Good product
828100,543297,117895,1039,4,2025-09-19,Good product
828101,509575,115954,1949,5,2026-09-06,Very poor
828102,501411,104444,1108,3,2025-12-28,Excellent
828103,573009,102690,1339,3,2026-02-15,Average
828104,507191,112699,1996,2,2025-10-10,Good product
828105,592737,100644,1974,5,2025-08-28,Good product
828106,509941,102714,1638,5,2025-09-07,Excellent
828107,536765,116750,1325,4,2025-07-03,Average
828108,561035,119138,1913,4,2025-08-02,Excellent
828109,514044,103754,1102,2,2025-06-17,
828110,526866,999999,1412,5,2025-10-09,Excellent
828111,503873,119813,1240,5,2025-09-23,Average
828112,586827,107751,1812,2,2025-08-16,Excellent
828113,590404,107239,1688,4,2026-02-10,Excellent
828114,523386,116266,1540,5,2026-06-29,
828115,547031,108071,1427,5,2026-01-31,Good product
828116,543876,106633,1447,5,2025-11-30,Good product
828117,541751,112484,1444,2,2025-11-10,Excellent
828118,566140,108592,1676,1,2026-02-01,Good product
828119,557801,100411,1185,3,2025-12-06,Average
828120,559079,100624,1774,3,2026-07-29,Good product
828121,576026,110757,1184,5,2026-07-03,Not satisfied
828122,543530,118617,1446,5,2025-06-03,
828123,547988,113164,1447,5,2026-08-20,Not satisfied
828124,521390,109151,1808,2,2025-03-26,Good product
828125,518601,105812,1695,3,2025-05-15,Very poor
828126,510129,111552,1552,3,2026-09-02,Excellent
828127,508377,111690,1547,4,2026-07-08,Excellent
828128,591414,106501,1622,3,2025-12-01,Excellent
828129,509136,117831,1140,5,2026-02-08,Good product
828130,572402,114765,1540,3,2025-10-18,Excellent
828131,525558,103283,1430,4,2025-10-27,Excellent
828132,579752,106202,1440,4,2025-07-26,Not satisfied
828133,532038,113421,1697,4,2026-05-03,Excellent
828134,570761,101585,1479,4,2025-07-11,Good product
828135,514800,103479,1973,1,2025-12-23,Excellent
828136,514701,117761,1983,4,2026-08-07,Good product
828137,587790,105399,1251,5,2025-04-07,Average
828138,525100,100708,1960,3,2025-03-16,Not satisfied
828139,526861,107391,1056,5,2026-02-04,
828140,554506,106006,1773,1,2026-04-20,Very poor
828141,573140,109305,1118,1,2026-02-08,Good product
828142,534342,105460,1397,5,2025-10-26,Average
828143,559242,117254,1359,3,2026-07-06,Very poor
828144,558739,102448,1902,4,2026-03-13,Excellent
828145,527235,111241,1276,5,2026-08-14,Excellent
828146,588502,106554,1037,1,2025-01-20,Excellent
828147,572572,115590,1395,4,2025-01-29,Excellent
828148,579295,108298,1755,3,2025-01-12,Very poor
828149,543806,115348,1948,4,2026-01-31,Good product
828150,547404,107911,1277,3,2025-11-14,Not satisfied
828151,506994,104454,1257,4,2026-01-28,Average
828152,510538,111620,1268,4,2026-05-09,Good product
828153,596901,103293,1667,4,2026-06-02,Not satisfied
828154,586952,114616,1253,5,2025-04-02,Excellent
828155,572973,111051,1708,1,2026-08-11,
828156,590999,116203,1046,3,2026-06-23,Not satisfied
828157,552638,118667,1340,4,2025-09-13,Average
828158,524768,101169,1433,5,2025-03-27,Average
828159,581396,110264,1805,1,2025-09-06,Good product
828160,576669,114254,1668,5,2025-03-22,Not satisfied
828161,598993,111306,1247,5,2025-02-17,Not satisfied
828162,509582,106977,1237,4,2026-03-12,Good product
828163,565987,114128,1140,5,2025-01-03,Excellent
828164,508379,113352,1617,5,2025-10-15,Average
828165,503360,112193,1120,2,2026-07-11,Good product
828166,508954,115118,1136,5,2026-07-27,Not satisfied
828167,596703,106086,1683,3,2026-01-08,Not satisfied
828168,528476,110519,1116,3,2026-05-25,Excellent
828169,566439,115293,1452,3,2026-08-10,Good product
828170,573632,118256,1934,5,2026-08-20,Good product
828171,569058,102614,1130,4,2025-10-26,Excellent
828172,592747,112486,1620,4,2026-09-04,Good product
828173,512252,109765,1480,4,2026-01-12,Excellent
828174,510035,113170,1830,5,2025-12-01,Average
828175,581463,106200,1483,1,2026-04-03,Excellent
828176,520926,107846,1567,1,2025-10-19,Average
828177,548696,100184,1560,3,2025-01-19,
828178,501482,116682,1084,1,2026-03-07,Excellent
828179,508709,104254,1348,4,2026-04-02,Very poor
828180,550375,116253,1755,4,2026-03-09,
828181,565995,116767,1572,5,2025-11-29,Average
828182,501446,113004,1697,5,2025-01-08,Excellent
828183,550911,103020,1964,3,2025-08-14,Excellent
828184,542543,118335,1552,4,2026-06-25,Good product
828185,500306,115755,1849,4,2025-09-02,Excellent
828186,592951,101686,1446,5,2025-02-09,Very poor
828187,536768,118776,1043,4,2026-07-15,Not satisfied
828188,502772,108183,1355,3,2026-08-08,Good product
828189,534352,117772,1945,1,2025-12-23,Average
828190,594755,115506,1684,4,2025-03-27,Average
828191,506318,106460,1705,5,2025-06-06,Good product
828192,553933,106844,1867,4,2026-07-02,Good product
828193,545879,106882,1916,4,2025-01-12,Average
828194,529641,103693,1546,4,2026-09-03,Average
828195,531768,112251,1599,5,2026-02-24,Excellent
828196,508322,101106,1189,4,2025-12-22,Excellent
828197,585036,100366,1109,1,2025-03-31,Good product
828198,522043,109825,1659,1,2025-05-16,Not satisfied
828199,564469,115892,1607,5,2025-07-09,Good product
828200,517789,103578,1160,4,2026-03-30,Good product
828201,599290,110081,1086,5,2025-07-02,Excellent
828202,568554,116705,1338,5,2025-08-20,Not satisfied
828203,505345,102522,1365,5,2025-12-17,Excellent
828204,528088,119601,1704,4,2026-03-28,Good product
828205,504941,115579,1459,4,2025-12-06,Excellent
828206,565820,116273,1822,5,2025-08-02,Average
828207,590747,107736,1852,4,2025-05-03,Excellent
828208,549516,113578,1807,5,2025-02-16,Good product
828209,547251,109580,1499,3,2025-12-26,
828210,541264,103158,1169,5,2026-05-23,Good product
828211,530549,115481,1278,3,2026-04-24,Average
828212,513486,105108,1424,5,2025-07-02,Good product
828213,543295,110472,1990,4,2026-04-20,Not satisfied
828214,587558,111147,1615,4,2026-04-06,Excellent
828215,520696,104138,1706,5,2025-11-04,Not satisfied
828216,504121,112894,1701,4,2025-06-10,Excellent
828217,524791,112621,1502,4,2025-08-01,Excellent
828218,551920,113858,1853,5,2025-12-27,Average
828219,514932,101831,1576,5,2026-03-28,Very poor
828220,529981,103412,1881,4,2026-02-01,Average
828221,557947,102689,1982,4,2025-09-11,Not satisfied
828222,546882,119431,1314,2,2025-01-04,Average
828223,552989,108762,1805,3,2025-01-31,Not satisfied
828224,527289,110835,1016,1,2026-01-14,Good product
828225,575182,112418,1025,5,2025-05-02,Average
828226,541726,105587,1185,5,2026-04-15,Excellent
828227,566334,110281,1364,5,2026-02-15,Average
828228,582964,104893,1121,5,2025-01-01,Good product
828229,570517,114292,1843,5,2026-07-31,
828230,574301,105135,1510,3,2026-05-13,Very poor
828231,504052,110717,1417,5,2025-06-19,Good product
828232,570075,111494,1259,2,2026-01-11,Very poor
828233,511927,112254,1712,3,2026-04-12,Excellent
828234,525548,109732,1072,5,2025-06-07,Excellent
828235,576383,112054,1014,5,2025-02-15,Excellent
828236,599440,103084,1154,4,2026-05-25,Good product
828237,562382,102315,1295,3,2025-03-29,Excellent
828238,534233,115950,1527,5,2026-05-24,Not satisfied
828239,579050,113290,1613,5,2026-04-07,Average
828240,561645,116292,1178,5,2025-10-09,
828241,559666,115891,1323,5,2025-02-19,Good product
828242,575546,101793,1980,4,2025-11-09,Average
828243,587650,109028,1944,3,2025-05-12,
828244,581077,116006,1988,4,2026-06-09,Average
828245,532642,107556,1337,5,2026-06-08,
828246,578431,113992,1028,5,2026-08-24,Average
828247,551971,108963,1895,4,2025-02-09,Average
828248,513636,106056,1640,4,2025-05-06,Good product
828249,522449,115223,1245,4,2026-04-13,Good product
828250,527047,108355,1398,5,2025-12-04,Good product
828251,539808,118917,1012,4,2025-02-26,Excellent
828252,514086,109114,1565,5,2026-02-03,Good product
828253,570736,107338,1637,5,2025-09-02,Excellent
828254,512705,113094,1149,5,2025-02-23,Excellent
828255,566639,117252,1162,4,2025-02-09,Good product
828256,528404,108930,1289,5,2026-04-26,Good product
828257,512704,103575,1724,5,2026-02-10,Excellent
828258,549610,103147,1847,5,2025-01-28,Good product
828259,582200,119417,1978,4,2025-06-23,Good product
828260,502427,109023,1332,5,2025-10-31,Not satisfied
828261,544735,118246,1346,5,2026-01-05,Good product
828262,555075,108124,1629,5,2025-01-22,
828263,589109,117262,1957,4,2025-02-04,Average
828264,519533,100781,1220,5,2026-01-10,
828265,585881,108864,1801,5,2026-03-14,Average
828266,512622,114015,1781,4,2026-08-01,Good product
828267,545138,110768,1321,4,2026-01-10,Average
828268,530277,109870,1955,4,2025-08-22,Very poor
828269,539436,109625,1106,4,2026-01-11,Excellent
828270,553008,100871,1109,5,2026-03-27,Good product
828271,588659,112485,1808,4,2026-02-06,Good product
828272,563513,100207,1804,2,2025-07-26,Excellent
828273,596694,100434,1598,5,2026-07-28,Good product
828274,565955,114196,1089,5,2025-12-05,Good product
828275,531842,113248,1221,3,2025-01-06,Average
828276,551810,106049,1497,5,2026-03-31,
828277,514050,114267,1973,3,2026-05-13,Good product
828278,583749,115566,1951,6,2026-02-26,Good product
828279,541450,107063,1806,4,2026-02-01,Good product
828280,567071,117283,1311,5,2025-06-27,Average
828281,518459,104335,1240,1,2025-05-14,Average
828282,566955,118752,1408,4,2025-08-13,
828283,594881,119897,1909,5,2025-09-30,Good product
828284,594345,100369,1453,5,2025-10-06,Good product
828285,560708,113355,1268,5,2025-12-08,Very poor
828286,514951,116103,1004,5,2025-08-04,Excellent
828287,543504,113746,1231,5,2025-09-30,Good product
828288,549499,111389,1650,4,2025-11-15,Average
828289,587681,101403,1939,5,2025-10-06,Excellent
828290,571416,102770,1637,5,2025-12-12,Excellent
828291,574236,108012,1193,5,2026-05-15,Good product
828292,556419,112461,1804,4,2025-01-09,Excellent
828293,569475,115289,1372,4,2026-08-05,Excellent
828294,527932,118880,1772,4,2025-01-02,
828295,561339,117240,1336,5,2025-04-10,Excellent
828296,597145,100809,1135,4,2025-12-25,Excellent
828297,503592,116427,1076,1,2026-06-18,Average
828298,525191,114218,1775,4,2026-01-07,Average
828299,595346,100310,1467,5,2025-09-03,Very poor
828300,557804,115923,1817,5,2026-06-14,Good product
828301,544482,105352,1039,3,2025-03-22,Not satisfied
828302,590704,119778,1499,4,2026-08-27,Very poor
828303,559829,110775,1227,4,2025-05-26,Excellent
828304,505213,111522,1080,3,2026-08-14,Not satisfied
828305,553258,109159,1669,4,2025-07-12,Excellent
828306,545897,101432,1155,4,2026-05-25,Good product
828307,576411,109928,1170,4,2025-03-17,
828308,585100,108841,1141,3,2025-11-16,
828309,598900,102738,1421,5,2025-12-30,Excellent
828310,512833,116414,1127,5,2025-08-22,Good product
828311,557202,117200,1837,5,2025-03-26,Excellent
828312,551511,106302,1273,3,2026-01-08,Average
828313,567100,111116,1356,4,2026-05-27,Excellent
828314,589364,110957,1996,4,2025-02-18,Excellent
828315,591207,111928,1184,4,2026-07-05,Not satisfied
828316,518769,110269,1545,3,2026-05-31,Not satisfied
828317,583734,116794,1928,3,2026-04-02,Not satisfied
828318,520064,114249,1448,4,2025-06-10,Very poor
828319,521705,110664,1973,5,2026-04-11,Good product
828320,584656,106648,1037,3,2025-10-12,Average
828321,549357,112834,1379,5,2025-11-04,Very poor
828322,533699,118141,1836,2,2025-08-07,Good product
828323,576642,110101,1235,5,2025-04-14,Good product
828324,569892,109568,1277,4,2025-05-26,Average
828325,592780,113445,1223,5,2025-05-28,Good product
828326,587841,113455,1885,1,2025-02-23,Good product
828327,562116,118128,999999,4,2025-05-27,Not satisfied
828328,581873,106534,1127,5,2026-05-20,Excellent
828329,558355,111928,1819,4,2025-04-14,Average
828330,569421,106039,1349,4,2025-01-18,Excellent
828331,568906,103627,1291,4,2026-08-16,Average
828332,536254,108483,1552,3,2025-10-02,Average
828333,567740,111048,1731,5,2025-02-08,Good product
828334,592175,105508,1102,6,2025-06-05,Good product
828335,556474,115352,1765,4,2025-01-01,Average
828336,503448,110838,1597,2,2025-02-24,
828337,577048,105511,1861,4,2026-07-01,Good product
828338,566459,108931,1124,5,2026-05-12,Not satisfied
828339,514793,117805,1688,3,2026-02-15,Not satisfied
828340,597776,101471,1301,5,2025-08-07,Average
828341,506457,102533,1410,4,2026-06-18,Excellent
828342,595499,111602,1244,4,2025-11-30,Average
828343,567420,111961,1082,5,2025-02-24,Average
828344,525556,108646,1928,2,2025-07-16,Good product
828345,573533,103771,1547,2,2026-02-19,Excellent
828346,561199,109212,1883,5,2026-04-04,Average
828347,558145,108681,1009,4,2026-05-03,Average
828348,570763,119466,1541,2,2026-02-28,Average
828349,510108,117304,1499,1,2025-02-04,Good product
828350,548676,119909,1702,4,2025-03-12,Very poor
828351,557350,112771,1284,3,2025-02-15,Very poor
828352,531568,107453,1633,5,2025-02-21,Excellent
828353,504357,115571,1561,4,2025-12-11,Good product
828354,594766,113020,1280,5,2025-02-15,Good product
828355,504786,119382,1166,1,2025-07-03,Average
828356,501683,118286,1512,5,2026-03-24,Excellent
828357,514569,103077,1966,3,2025-06-23,Not satisfied
828358,547562,101908,1605,5,2026-01-29,Excellent
828359,526040,119933,1242,5,2025-12-03,Excellent
828360,566956,103098,1301,3,2025-12-19,Excellent
828361,539746,101380,999999,4,2025-06-19,Excellent
828362,583764,106357,1214,1,2025-04-23,Good product
828363,571688,105852,1148,5,2025-12-26,Very poor
828364,502456,105979,1646,5,2026-06-24,Good product
828365,527721,100094,1036,2,2025-12-21,Excellent
828366,522053,103860,1518,5,2025-11-25,Not satisfied
828367,569753,103652,1899,4,2025-07-02,Excellent
828368,578330,100705,1738,5,2026-08-26,Not satisfied
828369,511418,116792,1064,3,2026-05-19,Excellent
828370,567418,117719,1404,5,2025-04-14,
828371,522165,105996,1580,3,2025-07-02,Average
828372,555838,106643,1162,3,2025-11-04,Excellent
828373,505859,107529,1275,4,2025-08-18,Excellent
828374,535516,116364,1158,5,2025-09-29,Excellent
828375,537264,110286,1140,4,2026-04-29,Average
828376,546284,101081,1141,1,2025-04-04,Not satisfied
828377,598041,112179,1927,5,2025-01-23,Good product
828378,529604,104548,1010,4,2026-04-20,Excellent
828379,534570,115994,1032,5,2026-05-30,Excellent
828380,572201,116633,1672,5,2025-06-08,Average
828381,589824,111055,1029,2,2025-11-15,Very poor
828382,531811,108135,1090,1,2025-05-24,Not satisfied
828383,552631,116109,1789,4,2025-05-04,Good product
828384,502574,119413,1443,4,2026-02-27,Average
828385,527334,110258,1432,5,2025-08-13,
828386,592127,116551,1939,4,2026-03-20,Not satisfied
828387,522995,102164,1651,4,2025-11-18,Not satisfied
