product_id,product_name,category,brand,price,cost_price,stock_qty,supplier
1654,UrbanX Product 1654,Accessories,UrbanX,418.47,255.31,238,Supplier_C
1655,PrimeChoice Product 1655,Electronics,UrbanX,2077.8,1353.72,459,Supplier_B
1656,HomeEase Product 1656,Sports,HomeEase,2007.97,1299.49,222,Supplier_E
1657,DailyNeeds Product 1657,Sports,FitLife,2337.26,1514.09,396,Supplier_C
1658,StyleHub Product 1658,Electronics,Elite,2616.23,1904.28,162,Supplier_A
1659,SmartBuy Product 1659,Toys,FitLife,885.7,458.11,116,Supplier_A
1660,Nova Product 1660,Toys,SmartBuy,1087.25,591.98,331,Supplier_A
1661,UrbanX Product 1661,Toys,PrimeChoice,2615.9,1379.08,94,Supplier_B
1662,TechPro Product 1662,Grocery,Nova,2322.99,1767.81,966,Supplier_B
1663,StyleHub Product 1663,Automotive,StyleHub,954.52,474.41,770,Supplier_E
1664,Elite Product 1664,Accessories,Elite,324.67,258.08,970,Supplier_D
1665,SmartBuy Product 1665,electronics,StyleHub,597.72,400.74,138,Supplier_B
1666,SmartBuy Product 1666,Home & Kitchen,TechPro,795.54,362.57,953,Supplier_C
1667,SmartBuy Product 1667,Sports,PrimeChoice,2679.6,1629.15,538,Supplier_E
1668,UrbanX Product 1668,Fashion,Nova,1309.0,1007.48,115,Supplier_D
1669,FitLife Product 1669,Electronics,Nova,1436.94,803.41,969,Supplier_E
1670,Nova Product 1670,Sports,Nova,865.42,608.83,301,Supplier_E
1671,HomeEase Product 1671,Electronics,PrimeChoice,4918.61,3557.18,289,Supplier_A
1672,PrimeChoice Product 1672,Books,SmartBuy,770.6,448.78,128,Supplier_B
1673,PrimeChoice Product 1673,Home & Kitchen,PrimeChoice,1324.12,969.28,285,Supplier_E
1674,HomeEase Product 1674,Accessories,TechPro,245.02,146.33,586,Supplier_D
1675,Elite Product 1675,Home & Kitchen,Elite,1909.72,1558.6,378,Supplier_D
1676,TechPro Product 1676,Grocery,SmartBuy,3731.08,2628.47,477,Supplier_A
1677,StyleHub Product 1677,Automotive,DailyNeeds,4920.48,3354.15,933,Supplier_C
1678,StyleHub Product 1678,Toys,Elite,486.73,332.18,775,Supplier_A
1679,TechPro Product 1679,Grocery,UrbanX,879.63,691.49,717,Supplier_B
1680,FitLife Product 1680,Fashion,StyleHub,2478.47,1715.72,734,Supplier_B
1681,StyleHub Product 1681,Books,FitLife,865.22,600.98,76,Supplier_D
1682,DailyNeeds Product 1682,Automotive,DailyNeeds,1956.32,1501.89,629,Supplier_D
1683,UrbanX Product 1683,Books,PrimeChoice,,1668.13,508,Supplier_C
1684,HomeEase Product 1684,electronics,PrimeChoice,1443.71,802.62,205,Supplier_A
1685,HomeEase Product 1685,electronics,Elite,1022.56,482.64,539,Supplier_E
1686,Nova Product 1686,Beauty,Nova,1039.59,692.09,707,Supplier_B
1687,PrimeChoice Product 1687,Accessories,TechPro,4161.49,2147.58,170,Supplier_B
1688,SmartBuy Product 1688,Books,Elite,1414.23,653.38,382,Supplier_B
1689,FitLife Product 1689,Electronics,StyleHub,299.07,230.08,451,Supplier_A
1690,PrimeChoice Product 1690,Beauty,FitLife,1035.93,805.32,85,Supplier_D
1691,FitLife Product 1691,electronics,UrbanX,1459.2,1185.21,833,Supplier_E
1692,SmartBuy Product 1692,Sports,PrimeChoice,1115.27,758.87,931,Supplier_E
1693,SmartBuy Product 1693,Automotive,HomeEase,1263.9,996.63,128,Supplier_B
1694,HomeEase Product 1694,Books,UrbanX,894.88,546.21,450,Supplier_D
1695,UrbanX Product 1695,Books,HomeEase,455.21,346.34,55,Supplier_B
1696,DailyNeeds Product 1696,Sports,TechPro,457.43,368.59,278,Supplier_C
1697,PrimeChoice Product 1697,Grocery,Nova,4342.4,3242.73,22,Supplier_D
1698,FitLife Product 1698,Toys,HomeEase,1256.9,679.92,430,Supplier_A
1699,SmartBuy Product 1699,Beauty,PrimeChoice,845.75,626.89,788,Supplier_A
1700,UrbanX Product 1700,Sports,UrbanX,1539.71,952.06,213,Supplier_C
1701,TechPro Product 1701,Grocery,UrbanX,2155.18,1357.19,23,Supplier_B
1702,FitLife Product 1702,Toys,Nova,1190.4,970.26,820,Supplier_C
1703,FitLife Product 1703,Home & Kitchen,SmartBuy,4437.55,2795.23,861,Supplier_D
1704,FitLife Product 1704,Automotive,FitLife,415.51,322.51,377,Supplier_E
1705,StyleHub Product 1705,Home & Kitchen,UrbanX,987.93,533.5,369,Supplier_D
1706,SmartBuy Product 1706,Home & Kitchen,DailyNeeds,1697.42,905.3,629,Supplier_E
1707,SmartBuy Product 1707,Fashion,StyleHub,156.41,76.24,154,Supplier_C
1708,StyleHub Product 1708,Books,SmartBuy,672.44,472.4,833,Supplier_B
1709,UrbanX Product 1709,Accessories, TechPro ,3246.02,1960.27,766,Supplier_B
1710,TechPro Product 1710,Electronics,FitLife,2813.31,1547.97,478,Supplier_E
1711,Nova Product 1711,Grocery, TechPro ,952.26,547.66,225,Supplier_E
1712,SmartBuy Product 1712,Beauty,PrimeChoice,,1450.54,585,Supplier_C
1713,FitLife Product 1713,Home & Kitchen,StyleHub,1692.69,1070.35,527,Supplier_A
1714,FitLife Product 1714,Automotive,FitLife,2960.57,1994.4,358,Supplier_B
1715,PrimeChoice Product 1715,Sports,UrbanX,1560.25,1025.89,566,Supplier_B
1716,Nova Product 1716,Beauty,UrbanX,814.93,566.65,245,Supplier_B
1717,PrimeChoice Product 1717,Grocery,Elite,664.42,543.93,480,Supplier_B
1718,Elite Product 1718,Sports,HomeEase,1706.08,826.47,538,Supplier_D
1719,Elite Product 1719,Grocery,Elite,1079.53,807.33,19,Supplier_B
1720,Elite Product 1720,Toys,TechPro,2347.34,1742.22,639,Supplier_D
1721,UrbanX Product 1721,Sports,PrimeChoice,1501.3,966.73,365,Supplier_C
1722,TechPro Product 1722,Books,FitLife,306.77,247.5,523,Supplier_D
1723,Nova Product 1723,Fashion,UrbanX,1197.94,586.69,466,Supplier_D
1724,Elite Product 1724,Accessories,TechPro,,1575.63,-5,Supplier_E
1725,StyleHub Product 1725,Fashion,StyleHub,891.79,644.31,142,Supplier_D
1726,UrbanX Product 1726,Grocery,SmartBuy,,730.23,314,Supplier_B
1727,HomeEase Product 1727,Books,StyleHub,1610.73,1031.63,176,Supplier_C
1728,FitLife Product 1728,Fashion,SmartBuy,369.28,283.44,664,Supplier_E
1729,Nova Product 1729,Automotive,Elite,1207.12,562.54,133,Supplier_C
1730,PrimeChoice Product 1730,Home & Kitchen,DailyNeeds,1100.83,753.0,583,Supplier_E
1731,SmartBuy Product 1731,Automotive,Elite,1493.25,692.15,105,Supplier_A
1732,Elite Product 1732,Books,HomeEase,788.07,421.52,22,Supplier_E
1733,Nova Product 1733,Books,SmartBuy,802.71,563.96,608,Supplier_E
1734,SmartBuy Product 1734,Automotive,PrimeChoice,1918.18,879.36,330,Supplier_A
1735,Elite Product 1735,Sports,PrimeChoice,1753.2,1226.73,63,Supplier_D
1736,HomeEase Product 1736,Home & Kitchen,TechPro,255.29,142.74,-5,Supplier_E
1737,HomeEase Product 1737,Beauty,HomeEase,,2400.47,193,Supplier_D
1738,SmartBuy Product 1738,Accessories,Nova,642.16,464.38,786,Supplier_B
1739,StyleHub Product 1739,Electronics,HomeEase,482.92,354.1,225,Supplier_D
1740,StyleHub Product 1740,Grocery,Nova,6040.63,3168.25,885,Supplier_E
1741,SmartBuy Product 1741,Books,Elite,1719.66,1055.77,278,Supplier_B
1742,StyleHub Product 1742,Toys,SmartBuy,1744.04,954.45,599,Supplier_A
1743,Elite Product 1743,Electronics,SmartBuy,1200.86,764.16,5,Supplier_D
1744,UrbanX Product 1744,Grocery,TechPro,1948.12,1057.07,812,Supplier_A
1745,Elite Product 1745,Automotive,Nova,1790.35,1222.01,422,Supplier_A
1746,Nova Product 1746,Books,Elite,9917.93,6592.42,354,Supplier_D
1747,DailyNeeds Product 1747,Toys,UrbanX,1152.73,746.56,774,Supplier_A
1748,StyleHub Product 1748,Grocery,Elite,9093.61,7048.88,376,Supplier_B
1749,TechPro Product 1749,Beauty,StyleHub,752.85,537.07,707,Supplier_E
1750,UrbanX Product 1750,Accessories,FitLife,1369.87,763.27,705,Supplier_D
1751,DailyNeeds Product 1751,Beauty,StyleHub,1920.51,1283.78,984,Supplier_E
1752,Nova Product 1752,Automotive,TechPro,575.08,364.53,677,Supplier_B
1753,DailyNeeds Product 1753,Beauty,Elite,592.7,347.1,738,Supplier_A
1754,PrimeChoice Product 1754,Accessories,Elite,873.21,684.26,83,Supplier_D
1755,HomeEase Product 1755,Grocery,HomeEase,1804.98,1067.59,628,Supplier_D
1756,DailyNeeds Product 1756,Fashion,DailyNeeds,765.73,591.04,285,Supplier_E
1757,UrbanX Product 1757,Automotive,Elite,3082.75,1740.31,77,Supplier_A
1758,StyleHub Product 1758,Automotive,StyleHub,1591.1,1255.59,437,Supplier_B
1759,Elite Product 1759,Accessories,SmartBuy,3422.9,1967.09,814,Supplier_C
1760,Elite Product 1760,Automotive,Nova,462.12,272.22,467,Supplier_E
1761,StyleHub Product 1761,Sports,TechPro,521.06,366.29,151,Supplier_C
1762,Nova Product 1762,Home & Kitchen,TechPro,,898.21,658,Supplier_B
1763,SmartBuy Product 1763,Toys,UrbanX,527.29,245.78,747,Supplier_D
1764,Nova Product 1764,Electronics,TechPro,699.67,456.06,506,Supplier_A
1765,SmartBuy Product 1765,Fashion,Nova,444.08,211.49,447,Supplier_A
1766,TechPro Product 1766,Electronics,UrbanX,1002.37,665.32,729,Supplier_A
1767,Nova Product 1767,Sports,Nova,3061.5,2166.63,705,Supplier_B
1768,Nova Product 1768,electronics,TechPro,471.21,305.8,440,Supplier_C
1769,FitLife Product 1769,Grocery,DailyNeeds,1427.49,941.33,66,Supplier_C
1770,StyleHub Product 1770,Books,PrimeChoice,3268.6,1824.55,237,Supplier_C
1771,PrimeChoice Product 1771,Electronics,Nova,1789.76,1024.71,391,Supplier_B
1772,DailyNeeds Product 1772,Home & Kitchen,PrimeChoice,672.27,337.08,536,Supplier_A
1773,UrbanX Product 1773,Fashion,PrimeChoice,555.64,420.87,364,Supplier_E
1774,DailyNeeds Product 1774,Beauty,SmartBuy,5133.33,2709.76,553,Supplier_C
1775,DailyNeeds Product 1775,Toys,SmartBuy,7822.71,5551.56,119,Supplier_C
1776,StyleHub Product 1776,Sports,TechPro,1597.2,1020.24,694,Supplier_D
1777,Elite Product 1777,Books,SmartBuy,289.95,208.69,282,Supplier_B
1778,HomeEase Product 1778,Sports,TechPro,1070.96,521.43,385,Supplier_C
1779,DailyNeeds Product 1779,Toys,FitLife,1074.53,592.04,266,Supplier_A
1780,Nova Product 1780,Sports,HomeEase,4156.82,3257.17,593,Supplier_E
1781,DailyNeeds Product 1781,Books,HomeEase,1151.34,609.55,720,Supplier_E
1782,FitLife Product 1782,Sports,DailyNeeds,2492.92,1213.35,960,Supplier_C
1783,UrbanX Product 1783,Beauty,StyleHub,2184.47,1199.19,412,Supplier_E
1784,UrbanX Product 1784,Fashion,Nova,829.83,444.74,22,Supplier_A
1785,PrimeChoice Product 1785,Toys,StyleHub,1131.27,762.88,605,Supplier_C
1786,HomeEase Product 1786,Sports,TechPro,2481.6,1168.27,707,Supplier_E
1787,Nova Product 1787,Sports,StyleHub,1231.15,945.56,321,Supplier_E
1788,Elite Product 1788,Sports,Elite,707.22,373.77,-5,Supplier_C
1789,StyleHub Product 1789,Fashion,DailyNeeds,2000.9,1221.58,691,Supplier_A
1790,DailyNeeds Product 1790,Toys, TechPro ,1492.37,1014.69,724,Supplier_A
1791,DailyNeeds Product 1791,Books,SmartBuy,423.19,319.68,204,Supplier_A
1792,UrbanX Product 1792,Electronics,UrbanX,1615.79,816.38,671,Supplier_B
1793,StyleHub Product 1793,Books,TechPro,1106.58,560.41,363,Supplier_D
1794,TechPro Product 1794,Accessories,DailyNeeds,982.26,475.73,112,Supplier_A
1795,TechPro Product 1795,Home & Kitchen,PrimeChoice,1808.13,1208.55,737,Supplier_A
1796,TechPro Product 1796,Automotive,SmartBuy,1738.53,1007.09,722,Supplier_B
1797,DailyNeeds Product 1797,Beauty,HomeEase,999999.0,998.03,998,Supplier_A
1798,HomeEase Product 1798,Sports,SmartBuy,234.12,165.96,802,Supplier_E
1799,DailyNeeds Product 1799,Beauty,TechPro,453.59,287.3,215,Supplier_A
1800,TechPro Product 1800,Fashion,FitLife,565.37,410.58,626,Supplier_A
1801,PrimeChoice Product 1801,electronics,DailyNeeds,606.73,306.92,319,Supplier_E
1802,TechPro Product 1802,Toys,HomeEase,1502.89,855.26,194,Supplier_E
1803,HomeEase Product 1803,Fashion,DailyNeeds,1245.1,784.02,349,Supplier_B
1804,DailyNeeds Product 1804,Electronics,DailyNeeds,3362.36,2119.14,656,Supplier_B
1805,StyleHub Product 1805,Automotive,UrbanX,438.74,348.75,429,Supplier_B
1806,StyleHub Product 1806,Automotive,FitLife,1461.62,1009.09,573,Supplier_D
1807,SmartBuy Product 1807,Electronics,TechPro,2861.96,1844.35,283,Supplier_E
1808,TechPro Product 1808,electronics,SmartBuy,-100.0,537.86,311,Supplier_E
1809,Elite Product 1809,Electronics,HomeEase,3288.41,2162.43,570,Supplier_D
1810,DailyNeeds Product 1810,Electronics,SmartBuy,2005.69,1358.77,622,Supplier_B
1811,SmartBuy Product 1811,Electronics,PrimeChoice,1646.08,867.69,835,Supplier_D
1812,UrbanX Product 1812,electronics,StyleHub,1376.71,774.21,83,Supplier_E
1813,HomeEase Product 1813,Books,PrimeChoice,4005.15,2751.86,931,Supplier_A
1814,TechPro Product 1814,Fashion,HomeEase,4464.83,2960.98,466,Supplier_C
1815,Nova Product 1815,Fashion,UrbanX,778.91,576.61,534,Supplier_D
1816,Elite Product 1816,Home & Kitchen,HomeEase,567.16,402.81,453,Supplier_E
1817,DailyNeeds Product 1817,electronics,TechPro,3293.29,2533.93,276,Supplier_D
1818,Elite Product 1818,Toys,TechPro,645.12,371.29,389,Supplier_A
1819,PrimeChoice Product 1819,Home & Kitchen,Elite,1005.06,672.35,677,Supplier_C
1820,HomeEase Product 1820,Automotive,HomeEase,2264.29,1294.07,635,Supplier_C
1821,HomeEase Product 1821,Grocery,PrimeChoice,,129.81,407,Supplier_D
1822,Nova Product 1822,Books,Elite,716.59,447.18,355,Supplier_E
1823,SmartBuy Product 1823,Grocery,DailyNeeds,886.69,665.47,189,Supplier_B
1824,Elite Product 1824,Automotive,StyleHub,929.82,613.53,263,Supplier_E
1825,HomeEase Product 1825,Home & Kitchen,DailyNeeds,3569.04,1961.57,667,Supplier_B
1826,UrbanX Product 1826,Fashion,Elite,-100.0,1754.46,783,Supplier_E
1827,Elite Product 1827,Beauty,StyleHub,1099.19,886.4,973,Supplier_D
1828,HomeEase Product 1828,Automotive,UrbanX,3487.26,1898.11,201,Supplier_E
1829,HomeEase Product 1829,Toys,Nova,1802.69,1126.58,477,Supplier_B
1830,DailyNeeds Product 1830,Beauty, TechPro ,1734.2,1402.05,513,Supplier_D
1831,UrbanX Product 1831,Electronic,Nova,1254.69,954.5,519,Supplier_C
1832,StyleHub Product 1832,Automotive,UrbanX,5773.25,4150.92,699,Supplier_C
1833,FitLife Product 1833,Beauty,UrbanX,1911.66,878.48,265,Supplier_C
1834,Elite Product 1834,electronics,HomeEase,857.81,507.0,918,Supplier_E
1835,FitLife Product 1835,Sports,SmartBuy,521.08,316.64,519,Supplier_C
1836,Nova Product 1836,Accessories,StyleHub,1897.16,1085.86,614,Supplier_E
1837,Nova Product 1837,Beauty,PrimeChoice,,869.05,771,Supplier_B
1838,Elite Product 1838,Books,SmartBuy,2586.88,1866.17,147,Supplier_C
1839,UrbanX Product 1839,electronics,Elite,902.06,691.06,137,Supplier_D
1840,StyleHub Product 1840,Toys,PrimeChoice,1485.9,722.23,689,Supplier_A
1841,Elite Product 1841,Home & Kitchen,StyleHub,879.73,574.56,673,Supplier_C
1842,Nova Product 1842,Fashion,TechPro,4103.52,2673.08,611,Supplier_E
1843,UrbanX Product 1843,Sports,SmartBuy,5523.31,2904.35,660,Supplier_A
1844,TechPro Product 1844,Beauty,HomeEase,1104.45,781.93,9,Supplier_E
1845,StyleHub Product 1845,Beauty,SmartBuy,352.13,217.6,182,Supplier_B
1846,Elite Product 1846,Fashion,UrbanX,623.75,358.53,196,Supplier_E
1847,PrimeChoice Product 1847,Home & Kitchen,DailyNeeds,702.13,547.48,926,Supplier_A
1848,Nova Product 1848,Fashion,TechPro,1408.44,737.53,407,Supplier_D
1849,FitLife Product 1849,Fashion,TechPro,830.71,464.96,353,Supplier_B
1850,Nova Product 1850,electronics,StyleHub,499.14,294.25,956,Supplier_E
1851,FitLife Product 1851,Accessories,HomeEase,368.42,181.46,830,Supplier_C
1852,StyleHub Product 1852,Electronics,SmartBuy,3465.58,1760.93,805,Supplier_E
1853,StyleHub Product 1853,Electronics,Elite,999999.0,2406.48,7,Supplier_A
1854,DailyNeeds Product 1854,Toys,PrimeChoice,771.15,390.22,5,Supplier_A
1855,TechPro Product 1855,Fashion,DailyNeeds,616.5,401.98,491,Supplier_B
1856,SmartBuy Product 1856,Accessories,TechPro,2510.65,1766.56,761,Supplier_B
1857,TechPro Product 1857,Accessories,Elite,2774.66,2057.11,519,Supplier_E
1858,HomeEase Product 1858,Home & Kitchen, TechPro ,1233.8,844.26,437,Supplier_B
1859,HomeEase Product 1859,Beauty,PrimeChoice,1619.29,1090.99,29,Supplier_B
1860,Nova Product 1860,Home & Kitchen,PrimeChoice,4237.9,2724.7,981,Supplier_C
1861,UrbanX Product 1861,Fashion,SmartBuy,4131.97,2331.69,239,Supplier_E
1862,Nova Product 1862,Beauty,SmartBuy,2521.2,1165.45,129,Supplier_E
1863,Elite Product 1863,Electronics,HomeEase,2416.78,1638.5,976,Supplier_E
1864,PrimeChoice Product 1864,Home & Kitchen,StyleHub,333.9,184.85,508,Supplier_C
1865,StyleHub Product 1865,Automotive,UrbanX,507.42,248.99,499,Supplier_A
1866,Nova Product 1866,Toys,FitLife,894.82,614.27,16,Supplier_D
1867,FitLife Product 1867,Accessories,Elite,2315.13,1655.96,994,Supplier_B
1868,StyleHub Product 1868,electronics,UrbanX,2203.86,1198.85,4,Supplier_B
1869,UrbanX Product 1869,Automotive,TechPro,861.28,526.61,556,Supplier_A
1870,UrbanX Product 1870,Home & Kitchen,FitLife,355.01,217.35,52,Supplier_E
1871,UrbanX Product 1871,Books,Nova,1445.12,869.15,499,Supplier_E
1872,Nova Product 1872,Sports,UrbanX,743.15,505.17,128,Supplier_B
1873,FitLife Product 1873,Automotive,UrbanX,1270.02,840.85,844,Supplier_E
1874,FitLife Product 1874,Home & Kitchen,HomeEase,,1689.92,782,Supplier_E
1875,UrbanX Product 1875,Fashion,StyleHub,1921.5,1071.4,137,Supplier_A
1876,FitLife Product 1876,Accessories, TechPro ,,2626.21,877,Supplier_A
1877,Nova Product 1877,Automotive,TechPro,2186.28,1026.58,867,Supplier_D
1878,SmartBuy Product 1878,Toys,HomeEase,3648.72,2956.43,701,Supplier_A
1879,HomeEase Product 1879,Grocery,StyleHub,495.68,233.07,245,Supplier_C
1880,Elite Product 1880,Accessories,StyleHub,389.38,246.26,19,Supplier_A
1881,DailyNeeds Product 1881,Accessories,PrimeChoice,670.99,384.74,343,Supplier_E
1882,DailyNeeds Product 1882,Electronics,SmartBuy,1479.63,932.21,83,Supplier_D
1883,Elite Product 1883,Fashion,DailyNeeds,4234.84,2348.48,100,Supplier_E
1884,TechPro Product 1884,Accessories,Elite,1147.98,518.86,58,Supplier_C
1885,SmartBuy Product 1885,Books,Elite,1072.36,732.58,325,Supplier_C
1886,Nova Product 1886,Accessories,SmartBuy,992.8,797.89,200,Supplier_A
1887,DailyNeeds Product 1887,Books, TechPro ,1614.07,1192.65,590,Supplier_C
1888,DailyNeeds Product 1888,Beauty,SmartBuy,811.34,530.46,518,Supplier_C
1889,SmartBuy Product 1889,Toys,UrbanX,449.31,356.26,879,Supplier_A
1890,FitLife Product 1890,Beauty,UrbanX,1078.07,832.21,908,Supplier_A
1891,UrbanX Product 1891,Home & Kitchen,Elite,960.33,698.63,502,Supplier_E
1892,UrbanX Product 1892,Toys,DailyNeeds,1401.05,993.0,867,Supplier_E
1893,UrbanX Product 1893,Beauty,TechPro,781.63,439.79,777,Supplier_E
1894,StyleHub Product 1894,Automotive,HomeEase,980.61,790.94,367,Supplier_A
1895,Elite Product 1895,Grocery,HomeEase,515.91,361.54,479,Supplier_A
1896,UrbanX Product 1896,Toys,Elite,4245.98,2237.6,722,Supplier_D
1897,DailyNeeds Product 1897,Automotive,SmartBuy,539.29,424.26,522,Supplier_B
1898,StyleHub Product 1898,Grocery,PrimeChoice,1829.19,878.76,295,Supplier_A
1899,Elite Product 1899,Beauty,DailyNeeds,1144.45,710.21,119,Supplier_E
1900,PrimeChoice Product 1900,Grocery,UrbanX,168.63,118.44,32,Supplier_D
1901,TechPro Product 1901,Toys,HomeEase,467.32,369.55,225,Supplier_C
1902,UrbanX Product 1902,Toys,TechPro,974.99,485.66,423,Supplier_C
1903,SmartBuy Product 1903,Grocery,SmartBuy,,293.18,821,Supplier_B
1904,TechPro Product 1904,Grocery,SmartBuy,2131.66,1429.64,209,Supplier_B
1905,PrimeChoice Product 1905,Accessories,PrimeChoice,1619.46,933.29,849,Supplier_C
1906,FitLife Product 1906,Toys,Elite,1833.65,1068.74,617,Supplier_B
1907,HomeEase Product 1907,Toys,DailyNeeds,740.65,394.16,473,Supplier_C
1908,DailyNeeds Product 1908,Sports,SmartBuy,972.7,772.85,183,Supplier_D
1909,PrimeChoice Product 1909,Home & Kitchen,SmartBuy,3702.07,2233.69,527,Supplier_D
1910,TechPro Product 1910,electronics,TechPro,1417.77,961.71,7,Supplier_B
1911,Nova Product 1911,Accessories,HomeEase,766.45,498.18,533,Supplier_D
1912,FitLife Product 1912,Sports,PrimeChoice,1576.92,880.75,863,Supplier_C
1913,Nova Product 1913,Accessories,HomeEase,2824.82,1599.65,517,Supplier_B
1914,FitLife Product 1914,Home & Kitchen,TechPro,2950.47,2379.87,890,Supplier_A
1915,Nova Product 1915,Accessories,StyleHub,603.53,279.57,359,Supplier_E
1916,StyleHub Product 1916,Grocery,PrimeChoice,537.95,434.05,490,Supplier_D
1917,FitLife Product 1917,Electronics,SmartBuy,141.63,85.14,600,Supplier_D
1918,Elite Product 1918,Home & Kitchen,FitLife,1005.21,744.16,959,Supplier_C
1919,DailyNeeds Product 1919,Beauty,TechPro,2804.26,1666.56,755,Supplier_D
1920,DailyNeeds Product 1920,Toys,FitLife,2846.57,1355.58,372,Supplier_E
1921,TechPro Product 1921,Beauty,StyleHub,766.0,590.49,915,Supplier_C
1922,DailyNeeds Product 1922,Grocery,StyleHub,1167.35,672.39,327,Supplier_A
1923,PrimeChoice Product 1923,Grocery,DailyNeeds,790.88,428.17,817,Supplier_C
1924,HomeEase Product 1924,Grocery,HomeEase,1899.66,1035.42,383,Supplier_E
1925,Elite Product 1925,Electronics,PrimeChoice,1442.96,672.46,40,Supplier_D
1926,Nova Product 1926,Sports,StyleHub,1637.19,1265.15,445,Supplier_C
1927,DailyNeeds Product 1927,Fashion,SmartBuy,973.96,593.3,62,Supplier_E
1928,DailyNeeds Product 1928,Home & Kitchen,TechPro,543.32,439.93,499,Supplier_B
1929,SmartBuy Product 1929,Electronics,TechPro,3856.48,2130.38,843,Supplier_D
1930,SmartBuy Product 1930,Accessories,StyleHub,1875.48,1510.95,979,Supplier_B
1931,PrimeChoice Product 1931,Beauty,DailyNeeds,1549.07,720.0,421,Supplier_A
1932,FitLife Product 1932,Home & Kitchen,PrimeChoice,2338.77,1175.95,110,Supplier_E
1933,PrimeChoice Product 1933,Automotive,StyleHub,669.34,351.78,25,Supplier_B
1934,PrimeChoice Product 1934,Automotive,DailyNeeds,-100.0,2325.82,849,Supplier_B
1935,Nova Product 1935,Toys,TechPro,782.98,612.09,759,Supplier_A
1936,UrbanX Product 1936,Fashion,Elite,1801.3,1302.01,38,Supplier_D
1937,StyleHub Product 1937,Beauty,Elite,436.44,234.36,918,Supplier_A
1938,PrimeChoice Product 1938,Automotive,TechPro,522.1,369.95,355,Supplier_E
1939,Nova Product 1939,Home & Kitchen,DailyNeeds,1544.68,708.26,228,Supplier_E
1940,Elite Product 1940,Grocery,StyleHub,12998.13,6674.29,97,Supplier_D
1941,TechPro Product 1941,Sports,SmartBuy,269.12,141.94,93,Supplier_C
1942,Elite Product 1942,Automotive,HomeEase,1140.87,542.09,253,Supplier_B
1943,Elite Product 1943,Electronics,StyleHub,205.07,147.35,308,Supplier_A
1944,Nova Product 1944,Automotive,SmartBuy,3084.22,2421.98,143,Supplier_D
1945,HomeEase Product 1945,Fashion,HomeEase,-100.0,4079.56,2,Supplier_E
1946,Nova Product 1946,Grocery,UrbanX,1188.98,833.36,361,Supplier_A
1947,FitLife Product 1947,Automotive,PrimeChoice,1147.78,664.9,14,Supplier_C
1948,DailyNeeds Product 1948,Accessories,StyleHub,2375.35,1909.42,166,Supplier_A
1949,Nova Product 1949,Home & Kitchen,Nova,2624.35,1600.16,295,Supplier_B
1950,FitLife Product 1950,Accessories,Elite,2860.33,1296.77,137,Supplier_D
1951,StyleHub Product 1951,Books,StyleHub,1761.7,1017.11,21,Supplier_C
1952,FitLife Product 1952,Electronics,TechPro,999999.0,875.33,445,Supplier_E
1953,SmartBuy Product 1953,Automotive,UrbanX,1795.08,1193.38,714,Supplier_A
1954,DailyNeeds Product 1954,Beauty,UrbanX,721.23,501.41,7,Supplier_C
1955,TechPro Product 1955,Toys,HomeEase,749.31,475.5,882,Supplier_A
1956,TechPro Product 1956,Fashion,PrimeChoice,450.21,262.76,663,Supplier_D
1957,StyleHub Product 1957,Home & Kitchen,FitLife,1604.59,1150.44,185,Supplier_E
1958,TechPro Product 1958,Books,Elite,6221.78,3014.3,695,Supplier_E
1959,Elite Product 1959,Books,HomeEase,2041.06,1429.5,288,Supplier_E
1960,PrimeChoice Product 1960,Fashion,DailyNeeds,500.77,336.0,942,Supplier_A
1961,UrbanX Product 1961,Automotive,UrbanX,718.66,449.29,30,Supplier_C
1962,Nova Product 1962,Toys,Nova,771.12,390.12,59,Supplier_C
1963,TechPro Product 1963,Sports,Nova,954.27,715.81,960,Supplier_B
1964,DailyNeeds Product 1964,Books,UrbanX,1764.33,1052.25,400,Supplier_D
1965,SmartBuy Product 1965,Electronics,HomeEase,2128.08,1346.46,352,Supplier_A
1966,PrimeChoice Product 1966,Fashion,DailyNeeds,7055.9,4657.27,963,Supplier_A
1967,TechPro Product 1967,Toys,Elite,954.24,602.62,814,Supplier_C
1968,FitLife Product 1968,Books,Elite,2163.28,1089.2,459,Supplier_A
1969,TechPro Product 1969,Toys,SmartBuy,1374.72,770.29,41,Supplier_A
1970,Nova Product 1970,Fashion,Elite,1244.05,820.27,403,Supplier_E
1971,Nova Product 1971,Automotive,UrbanX,451.92,240.12,252,Supplier_C
1972,FitLife Product 1972,Beauty,StyleHub,,2125.69,987,Supplier_B
1973,Elite Product 1973,Grocery,UrbanX,747.13,517.08,338,Supplier_B
1974,HomeEase Product 1974,Home & Kitchen,HomeEase,1330.74,644.57,618,Supplier_A
1975,PrimeChoice Product 1975,Sports,TechPro,691.03,359.38,127,Supplier_C
1976,FitLife Product 1976,Electronic,HomeEase,1144.74,772.47,736,Supplier_C
1977,TechPro Product 1977,Beauty,StyleHub,587.58,349.53,312,Supplier_C
1978,HomeEase Product 1978,Home & Kitchen,FitLife,1514.46,1048.14,283,Supplier_E
1979,Elite Product 1979,Toys,UrbanX,2165.42,1541.83,254,Supplier_D
1980,PrimeChoice Product 1980,Electronics,HomeEase,695.16,441.57,-5,Supplier_D
